ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
431	"ENSG00000100150"	"DEPDC5"	chr22	+	31876156	31876265	31873973	31874405	31879524	31879696	431	9	0	5	1	200	100	0.353142321962	0.641925956714	1.0	0.714	0.286
432	"ENSG00000100150"	"DEPDC5"	chr22	+	31897481	31897653	31893581	31893751	31901741	31901802	432	17	2	16	0	200	100	0.0431944957757	0.19262859862	0.81	1.0	-0.19
434	"ENSG00000241878"	"PISD"	chr22	-	31620552	31620599	31618976	31619836	31620995	31621142	434	11	3	5	0	146	100	0.00969790855096	0.0712524518281	0.715	1.0	-0.285
435	"ENSG00000241878"	"PISD"	chr22	-	31620552	31620713	31618490	31619836	31620995	31621142	435	40	3	20	0	200	100	0.0358610008452	0.169729042147	0.87	1.0	-0.13
436	"ENSG00000241878"	"PISD"	chr22	-	31623683	31623849	31621648	31621885	31630803	31630862	436	6	0	0	2	200	100	2.7782514096e-06	0.000445460556782	1.0	0.0	1.0
439	"ENSG00000241878"	"PISD"	chr22	-	31625762	31626016	31623683	31623849	31638365	31638405	439	20	5	8	0	200	100	0.00227689628433	0.0270523540892	0.667	1.0	-0.333
444	"ENSG00000241878"	"PISD"	chr22	-	31650698	31650778	31648100	31648276	31662143	31662180	444	19	4	6	0	179	100	0.0038521907595	0.0387649742009	0.726	1.0	-0.274
447	"ENSG00000198089"	"SFI1"	chr22	+	31528689	31528863	31508254	31508376	31546860	31546971	447	6	1	2	0	200	100	0.111087424799	0.360839377047	0.75	1.0	-0.25
449	"ENSG00000198089"	"SFI1"	chr22	+	31531057	31531129	31528689	31528863	31546860	31546971	449	1	3	8	2	171	100	0.0166070979681	0.101321695198	0.163	0.701	-0.538
450	"ENSG00000198089"	"SFI1"	chr22	+	31531057	31531129	31528689	31528863	31550253	31550348	450	1	0	2	1	171	100	0.041064138569	0.185872074774	1.0	0.539	0.461
451	"ENSG00000198089"	"SFI1"	chr22	+	31546860	31546971	31528689	31528863	31550253	31550348	451	11	0	6	1	200	100	0.48159630395	0.751320511903	1.0	0.75	0.25
453	"ENSG00000198089"	"SFI1"	chr22	+	31580271	31580364	31578381	31578452	31583874	31583877	453	4	1	4	0	192	100	0.260975799222	0.584735097987	0.676	1.0	-0.324
456	"ENSG00000138942"	"RNF185"	chr22	+	31182968	31183066	31160242	31160303	31187046	31187270	456	3	22	1	9	197	100	0.585944781178	0.826644438015	0.065	0.053	0.012
457	"ENSG00000138942"	"RNF185"	chr22	+	31187046	31187270	31160192	31160303	31192683	31192702	457	61	7	27	1	200	100	0.117356702686	0.374034114799	0.813	0.931	-0.118
458	"ENSG00000138942"	"RNF185"	chr22	+	31195468	31195581	31192683	31192702	31196935	31196990	458	79	5	55	0	200	100	0.00875044615025	0.0671307690673	0.888	1.0	-0.112
460	"ENSG00000198832"	"SELENOM"	chr22	-	31105657	31105692	31105113	31105286	31105929	31105950	460	93	2	91	0	134	100	0.586931830147	0.827497654485	0.972	1.0	-0.028
462	"ENSG00000183963"	"SMTN"	chr22	+	31082909	31083002	31081317	31081456	31083178	31083309	462	0	25	9	12	192	100	1.63447879975e-05	0.00114413065284	0.0	0.281	-0.281
463	"ENSG00000183963"	"SMTN"	chr22	+	31082915	31083002	31081317	31081456	31083178	31083309	463	0	25	7	12	186	100	0.000118114005793	0.00342415624026	0.0	0.239	-0.239
465	"ENSG00000183963"	"SMTN"	chr22	+	31093783	31093876	31091674	31091847	31095302	31095455	465	354	73	55	59	192	100	4.91555463e-10	5.39262214251e-07	0.716	0.327	0.389
466	"ENSG00000183963"	"SMTN"	chr22	+	31099061	31099179	31098666	31098840	31099744	31099896	466	1055	14	318	0	200	100	0.0344293968976	0.16520403981	0.974	1.0	-0.026
467	"ENSG00000183963"	"SMTN"	chr22	+	31099064	31099179	31098666	31098840	31099744	31099896	467	704	14	200	0	200	100	0.0122488855279	0.0825997314602	0.962	1.0	-0.038
468	"ENSG00000183963"	"SMTN"	chr22	+	31100884	31100953	31099744	31099896	31104315	31104623	468	378	19	147	4	168	100	0.169860257531	0.480533008683	0.922	0.956	-0.034
469	"ENSG00000183963"	"SMTN"	chr22	+	31100884	31101049	31099744	31099896	31104315	31104623	469	722	19	236	4	200	100	0.297779634965	0.601038435834	0.95	0.967	-0.017
470	"ENSG00000253352"	"TUG1"	chr22	+	30972047	30972172	30971366	30971779	30972854	30973356	470	9	6	7	10	200	100	0.269703788334	0.587473787587	0.429	0.259	0.17
471	"ENSG00000253352"	"TUG1"	chr22	+	30972047	30972172	30971366	30971779	30972923	30973601	471	8	28	5	10	200	100	0.52606805596	0.791852087076	0.125	0.2	-0.075
475	"ENSG00000184792"	"OSBP2"	chr22	+	30889489	30889636	30889176	30889234	30890727	30890973	475	30	6	18	2	200	100	0.418875616587	0.695922473469	0.714	0.818	-0.104
489	"ENSG00000242114"	"MTFP1"	chr22	+	30427121	30427403	30426716	30426844	30428461	30428643	489	26	3	10	11	200	100	0.000616557688838	0.0113363629108	0.813	0.313	0.5
490	"ENSG00000242114"	"MTFP1"	chr22	+	30427170	30427403	30426716	30426844	30428461	30429053	490	105	3	29	11	200	100	1.97468428618e-05	0.00124728240185	0.946	0.569	0.377
491	"ENSG00000242114"	"MTFP1"	chr22	+	30427239	30427403	30426716	30426844	30428461	30428951	491	33	3	20	11	200	100	0.00394720750954	0.0394986045746	0.846	0.476	0.37
507	"ENSG00000100325"	"ASCC2"	chr22	-	29825621	29825780	29825086	29825257	29832244	29832342	507	79	2	62	2	200	100	0.864862461478	1.0	0.952	0.939	0.013
509	"ENSG00000100325"	"ASCC2"	chr22	-	29827476	29827600	29825621	29825780	29832244	29832342	509	4	38	3	36	200	100	0.710527167198	0.92217039921	0.05	0.04	0.01
513	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29825621	29825780	29834488	29834550	513	40	1	41	0	197	100	0.271168863442	0.587473787587	0.953	1.0	-0.047
514	"ENSG00000100325"	"ASCC2"	chr22	-	29832244	29832342	29825621	29825780	29838177	29838274	514	73	1	72	0	197	100	0.351593162626	0.640053090111	0.974	1.0	-0.026
515	"ENSG00000100325"	"ASCC2"	chr22	-	29833540	29833614	29825621	29825780	29834488	29834550	515	2	1	1	0	173	100	0.0404159856508	0.183856570254	0.536	1.0	-0.464
517	"ENSG00000100325"	"ASCC2"	chr22	-	29833540	29833614	29832244	29832342	29834488	29834550	517	2	2	2	5	173	100	0.415440799437	0.692811266779	0.366	0.188	0.178
518	"ENSG00000100325"	"ASCC2"	chr22	-	29833540	29833614	29832244	29832342	29838177	29838228	518	0	35	1	36	173	100	0.567756061927	0.814361915415	0.0	0.016	-0.016
519	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29825621	29825780	29838177	29838274	519	23	1	25	0	200	100	0.229826517103	0.577871523455	0.92	1.0	-0.08
520	"ENSG00000100325"	"ASCC2"	chr22	-	29834441	29834550	29832244	29832342	29838177	29838274	520	23	35	25	36	200	100	0.886995664464	1.0	0.247	0.258	-0.011
521	"ENSG00000100325"	"ASCC2"	chr22	-	29834488	29834550	29825621	29825780	29838177	29838261	521	22	1	25	0	161	100	0.239187931381	0.577871523455	0.932	1.0	-0.068
522	"ENSG00000100325"	"ASCC2"	chr22	-	29834488	29834550	29832244	29832342	29838177	29838261	522	23	35	30	36	161	100	0.533103682439	0.791956903411	0.29	0.341	-0.051
525	"ENSG00000186575"	"NF2"	chr22	+	29636750	29636876	29603555	29604112	29639089	29639212	525	165	2	47	0	200	100	0.538869733323	0.794581262124	0.976	1.0	-0.024
526	"ENSG00000186575"	"NF2"	chr22	+	29636750	29636876	29603555	29604112	29642201	29642285	526	115	7	39	0	200	100	0.00755201252003	0.0606358980945	0.891	1.0	-0.109
527	"ENSG00000186575"	"NF2"	chr22	+	29639089	29639212	29603998	29604112	29642201	29642285	527	43	7	25	0	200	100	0.001124242404	0.0169877438748	0.754	1.0	-0.246
530	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683064	29681438	29681601	29694751	29694806	530	120	1	72	12	144	100	1.80454168538e-05	0.00120570090056	0.988	0.806	0.182
531	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683079	29681438	29681601	29694751	29694811	531	57	1	33	12	159	100	2.12962302732e-05	0.00133704404763	0.973	0.634	0.339
532	"ENSG00000184117"	"NIPSNAP1"	chr22	-	29564237	29564371	29561791	29561862	29569192	29569287	532	0	45	1	25	200	100	0.442905546953	0.718997135568	0.0	0.02	-0.02
538	"ENSG00000183762"	"KREMEN1"	chr22	+	29121356	29121481	29098861	29098953	29125262	29125416	538	162	4	65	0	200	100	0.0957414281305	0.325459325219	0.953	1.0	-0.047
539	"ENSG00000183762"	"KREMEN1"	chr22	+	29125262	29125416	29098861	29098953	29137341	29137674	539	91	0	52	5	200	100	0.00151220109281	0.0204082192232	1.0	0.839	0.161
540	"ENSG00000183762"	"KREMEN1"	chr22	+	29140281	29140366	29138623	29138782	29141943	29142100	540	252	2	177	0	184	100	0.58743981169	0.827862304741	0.986	1.0	-0.014
550	"ENSG00000183765"	"CHEK2"	chr22	-	28730419	28730548	28725242	28725367	28734402	28734727	550	1	1	0	1	200	100	0.359645302698	0.647263069448	0.333	0.0	0.333
553	"ENSG00000183765"	"CHEK2"	chr22	-	28737884	28738038	28734402	28734727	28741768	28741800	553	1	2	0	1	200	100	0.618408051145	0.851956207407	0.2	0.0	0.2
554	"ENSG00000180957"	"PITPNB"	chr22	-	27854853	27854939	27851668	27853663	27858386	27858509	554	90	1	160	2	185	100	0.694520752384	0.909707981395	0.98	0.977	0.003
579	"ENSG00000133454"	"MYO18B"	chr22	+	25760983	25761131	25742143	25742293	25763230	25763389	579	147	1	225	4	200	100	0.189727103106	0.519872714229	0.987	0.966	0.021
580	"ENSG00000133454"	"MYO18B"	chr22	+	25763230	25763389	25742143	25742293	25768114	25769428	580	127	0	135	2	200	100	0.602694488558	0.840092725435	1.0	0.971	0.029
581	"ENSG00000133454"	"MYO18B"	chr22	+	25785427	25785491	25781733	25781834	25797952	25798097	581	370	0	401	2	163	100	1	1.0	1.0	0.992	0.008
582	"ENSG00000133454"	"MYO18B"	chr22	+	25797952	25798097	25785427	25785491	25823504	25823678	582	517	0	590	3	200	100	1	1.0	1.0	0.99	0.01
583	"ENSG00000133454"	"MYO18B"	chr22	+	25876188	25876332	25874285	25874414	25877958	25878048	583	283	0	342	1	200	100	1	1.0	1.0	0.994	0.006
584	"ENSG00000133454"	"MYO18B"	chr22	+	25877958	25878048	25874285	25874414	25890755	25890875	584	139	1	127	0	189	100	0.747852720476	0.95166313221	0.987	1.0	-0.013
585	"ENSG00000133454"	"MYO18B"	chr22	+	25908321	25908432	25903630	25903831	25910945	25911050	585	407	0	397	3	200	100	0.634237041736	0.864322180373	1.0	0.985	0.015
586	"ENSG00000133454"	"MYO18B"	chr22	+	26003264	26003309	25992362	25992493	26004717	26004855	586	634	8	628	13	144	100	0.271219443462	0.587473787587	0.982	0.971	0.011
600	"ENSG00000099998"	"GGT5"	chr22	-	24220491	24220584	24219659	24220116	24224995	24225106	600	36	56	14	53	192	100	0.0171378505701	0.103511024233	0.251	0.121	0.13
601	"ENSG00000099998"	"GGT5"	chr22	-	24232050	24232208	24231383	24231530	24232822	24233018	601	256	2	205	0	200	100	0.56152739475	0.81050377804	0.985	1.0	-0.015
602	"ENSG00000099998"	"GGT5"	chr22	-	24233497	24233593	24232822	24233018	24233873	24234004	602	182	11	163	2	195	100	0.00897157669583	0.0679025216586	0.895	0.977	-0.082
604	"ENSG00000099991"	"CABIN1"	chr22	+	24041138	24041273	24038347	24038461	24042903	24043084	604	55	17	25	6	200	100	0.594046061145	0.83307135765	0.618	0.676	-0.058
606	"ENSG00000099991"	"CABIN1"	chr22	+	24066986	24067181	24064034	24064187	24070799	24071042	606	35	1	30	0	200	100	0.256757492729	0.582739837717	0.946	1.0	-0.054
626	"ENSG00000100023"	"PPIL2"	chr22	+	21670996	21671059	21670565	21670611	21672329	21672381	626	61	1	63	0	162	100	0.3599796207	0.647404246236	0.974	1.0	-0.026
627	"ENSG00000100023"	"PPIL2"	chr22	+	21685637	21685726	21684752	21684913	21686482	21686558	627	5	32	0	27	188	100	0.0176011085481	0.105394285141	0.077	0.0	0.077
628	"ENSG00000100023"	"PPIL2"	chr22	+	21693815	21693872	21688731	21688849	21694592	21694665	628	73	2	56	0	156	100	0.517946589816	0.785055171475	0.959	1.0	-0.041
630	"ENSG00000241973"	"PI4KA"	chr22	-	20711340	20711461	20710698	20710858	20712485	20712611	630	76	1	100	0	200	100	0.362121527431	0.649266620938	0.974	1.0	-0.026
631	"ENSG00000241973"	"PI4KA"	chr22	-	20726487	20726541	20721297	20721418	20727229	20727397	631	72	0	35	1	153	100	0.282178175102	0.592150163547	1.0	0.958	0.042
632	"ENSG00000241973"	"PI4KA"	chr22	-	20726497	20726541	20721297	20721418	20727229	20727357	632	18	0	7	1	143	100	0.270427263597	0.587473787587	1.0	0.83	0.17
633	"ENSG00000241973"	"PI4KA"	chr22	-	20744627	20744720	20742607	20742764	20747582	20747702	633	103	3	77	2	192	100	0.802452343674	0.994969674785	0.947	0.952	-0.005
634	"ENSG00000241973"	"PI4KA"	chr22	-	20749904	20749994	20747483	20747702	20751292	20751376	634	125	2	71	2	189	100	0.694188220696	0.909526637261	0.971	0.949	0.022
635	"ENSG00000241973"	"PI4KA"	chr22	-	20810966	20811032	20807361	20807458	20813357	20813506	635	99	0	110	4	165	100	0.0433173818309	0.193093992062	1.0	0.943	0.057
636	"ENSG00000241973"	"PI4KA"	chr22	-	20818482	20818549	20813357	20813506	20819640	20819900	636	64	1	64	0	166	100	0.364874758105	0.651597794546	0.975	1.0	-0.025
637	"ENSG00000241973"	"PI4KA"	chr22	-	20834561	20834655	20824325	20824414	20838614	20838731	637	185	0	114	2	193	100	0.683836248218	0.90142819649	1.0	0.967	0.033
638	"ENSG00000244486"	"SCARF2"	chr22	-	20431017	20431537	20430689	20430908	20431744	20431846	638	16	0	31	1	200	100	0.249493344785	0.581820514365	1.0	0.939	0.061
639	"ENSG00000128185"	"DGCR6L"	chr22	-	20316118	20316219	20315335	20315476	20319638	20319799	639	520	3	152	0	200	100	0.785659019619	0.981301884518	0.989	1.0	-0.011
643	"ENSG00000183597"	"TANGO2"	chr22	+	20036759	20036854	20021068	20021134	20043354	20043443	643	172	1	317	0	194	100	1	1.0	0.989	1.0	-0.011
644	"ENSG00000183597"	"TANGO2"	chr22	+	20036759	20037094	20021068	20021134	20043354	20043443	644	181	1	344	0	200	100	1	1.0	0.989	1.0	-0.011
645	"ENSG00000183597"	"TANGO2"	chr22	+	20047969	20048328	20043354	20043443	20052464	20052584	645	4	162	1	184	200	100	0.713512856849	0.923927563407	0.012	0.003	0.009
646	"ENSG00000183597"	"TANGO2"	chr22	+	20053359	20053551	20052464	20052584	20055942	20056013	646	83	22	209	44	200	100	0.496080932575	0.764363613143	0.654	0.704	-0.05
647	"ENSG00000183597"	"TANGO2"	chr22	+	20053436	20053551	20052464	20052584	20055942	20056013	647	204	22	378	44	200	100	0.771022028371	0.970130578255	0.823	0.811	0.012
648	"ENSG00000183597"	"TANGO2"	chr22	+	20053436	20053551	20052464	20052584	20061529	20061681	648	121	64	169	35	200	100	0.00062098676197	0.0113499103366	0.486	0.707	-0.221
649	"ENSG00000183597"	"TANGO2"	chr22	+	20053436	20053551	20052464	20052584	20063337	20063442	649	123	0	169	2	200	100	0.534429031986	0.792236593608	1.0	0.977	0.023
650	"ENSG00000183597"	"TANGO2"	chr22	+	20055942	20056013	20052464	20052584	20061529	20061576	650	82	64	160	35	170	100	5.75980136863e-06	0.0007019729337	0.43	0.729	-0.299
651	"ENSG00000183597"	"TANGO2"	chr22	+	20055942	20056013	20052464	20052584	20063337	20063442	651	21	0	45	2	170	100	0.158633629766	0.457591942823	1.0	0.93	0.07
653	"ENSG00000183597"	"TANGO2"	chr22	+	20055942	20056013	20053359	20053551	20063337	20063442	653	55	2	160	0	170	100	0.483319069868	0.753068337977	0.942	1.0	-0.058
654	"ENSG00000183597"	"TANGO2"	chr22	+	20061529	20061681	20053436	20053551	20063337	20063383	654	10	2	18	0	200	100	0.0186293527789	0.1096302172	0.714	1.0	-0.286
655	"ENSG00000183597"	"TANGO2"	chr22	+	20061529	20061683	20052464	20052584	20063337	20063411	655	206	0	237	2	200	100	0.542286492565	0.797475635038	1.0	0.983	0.017
656	"ENSG00000183597"	"TANGO2"	chr22	+	20061529	20061683	20055942	20056013	20063337	20063411	656	232	0	390	20	200	100	2.79385242856e-05	0.00144222629965	1.0	0.907	0.093
657	"ENSG00000183597"	"TANGO2"	chr22	+	20061529	20061706	20055942	20056013	20063337	20063442	657	91	0	191	20	200	100	2.87857469381e-05	0.00144222629965	1.0	0.827	0.173
658	"ENSG00000183597"	"TANGO2"	chr22	+	20063337	20063442	20055942	20056013	20064541	20064907	658	205	0	334	6	200	100	0.0552859489817	0.226534366144	1.0	0.965	0.035
659	"ENSG00000099889"	"ARVCF"	chr22	-	19971215	19971335	19969895	19970743	19971885	19971971	659	4	10	3	3	200	100	0.417585157871	0.694719852395	0.167	0.333	-0.166
660	"ENSG00000099889"	"ARVCF"	chr22	-	19972357	19972411	19971885	19971971	19972736	19972827	660	47	1	28	0	153	100	0.32109340349	0.617708435842	0.968	1.0	-0.032
661	"ENSG00000099889"	"ARVCF"	chr22	-	19973118	19973317	19972924	19973036	19973642	19973793	661	50	2	15	0	200	100	0.164695794114	0.470202429451	0.926	1.0	-0.074
663	"ENSG00000099889"	"ARVCF"	chr22	-	19986650	19986683	19981932	19982091	19987072	19987155	663	2	80	1	25	132	100	0.660207215595	0.884349283585	0.019	0.029	-0.01
665	"ENSG00000099889"	"ARVCF"	chr22	-	20010454	20010508	19990584	19990812	20016588	20016808	665	12	1	7	1	153	100	0.96292652852	1.0	0.887	0.821	0.066
667	"ENSG00000070371"	"CLTCL1"	chr22	-	19187557	19187728	19183389	19183611	19187980	19188091	667	37	9	8	6	200	100	0.0794664365142	0.287070780364	0.673	0.4	0.273
668	"ENSG00000070371"	"CLTCL1"	chr22	-	19187980	19188091	19183389	19183611	19191303	19191435	668	31	3	13	0	200	100	0.0267029356805	0.140059383826	0.838	1.0	-0.162
674	"ENSG00000215193"	"PEX26"	chr22	+	18085111	18085258	18083436	18083732	18087971	18088460	674	59	5	35	6	200	100	0.278810305238	0.589045408715	0.855	0.745	0.11
675	"ENSG00000099968"	"BCL2L13"	chr22	+	17655661	17655832	17638583	17638886	17683213	17683321	675	263	0	283	1	200	100	1	1.0	1.0	0.993	0.007
676	"ENSG00000099968"	"BCL2L13"	chr22	+	17683213	17683321	17655661	17655832	17688985	17689142	676	260	0	294	1	200	100	1	1.0	1.0	0.993	0.007
679	"ENSG00000099968"	"BCL2L13"	chr22	+	17688985	17689142	17683213	17683321	17696140	17696210	679	138	3	162	4	200	100	0.815613157431	1.0	0.958	0.953	0.005
680	"ENSG00000099968"	"BCL2L13"	chr22	+	17688985	17689142	17683213	17683321	17702242	17702386	680	89	9	109	7	200	100	0.391881195417	0.67201741154	0.832	0.886	-0.054
682	"ENSG00000099968"	"BCL2L13"	chr22	+	17696140	17696210	17683213	17683321	17702242	17702386	682	67	9	80	7	169	100	0.422930803258	0.700037736243	0.815	0.871	-0.056
684	"ENSG00000099968"	"BCL2L13"	chr22	+	17696140	17696210	17688985	17689142	17702242	17702386	684	122	11	137	11	169	100	0.806462677438	0.99847107281	0.868	0.881	-0.013
685	"ENSG00000099968"	"BCL2L13"	chr22	+	17696140	17696210	17688985	17689142	17726676	17730855	685	37	4	33	2	169	100	0.416652721107	0.693666878495	0.846	0.907	-0.061
687	"ENSG00000099968"	"BCL2L13"	chr22	+	17702242	17702386	17688985	17689142	17726676	17728699	687	100	4	114	2	200	100	0.277266080383	0.587473787587	0.926	0.966	-0.04
688	"ENSG00000099968"	"BCL2L13"	chr22	+	17702242	17702386	17696140	17696210	17726676	17728699	688	178	3	209	2	200	100	0.502231197482	0.769913001421	0.967	0.981	-0.014
689	"ENSG00000182902"	"SLC25A18"	chr22	+	17569923	17569986	17563438	17563713	17579744	17579964	689	8	0	4	1	162	100	0.359683752323	0.647263069448	1.0	0.712	0.288
690	"ENSG00000099954"	"CECR2"	chr22	+	17511812	17511896	17504846	17505016	17524117	17524271	690	12	3	21	3	183	100	0.510790270814	0.778396871242	0.686	0.793	-0.107
695	"ENSG00000069998"	"HDHD5"	chr22	-	17141058	17141233	17138549	17138738	17143097	17143131	695	163	0	82	1	200	100	0.378858700077	0.660987723957	1.0	0.976	0.024
697	"ENSG00000069998"	"HDHD5"	chr22	-	17149541	17149745	17148447	17148560	17159125	17159277	697	278	2	208	0	200	100	0.594604177127	0.83307135765	0.986	1.0	-0.014
734	"ENSG00000083807"	"SLC27A5"	chr19	-	58498784	58498915	58498332	58498691	58499122	58499220	734	7	3	9	0	200	100	0.00196080712647	0.0243570105746	0.538	1.0	-0.462
735	"ENSG00000171574"	"ZNF584"	chr19	+	58409940	58410091	58408624	58409165	58415523	58415646	735	6	10	13	10	200	100	0.218921886653	0.573239226767	0.231	0.394	-0.163
736	"ENSG00000171574"	"ZNF584"	chr19	+	58409964	58410091	58408776	58409165	58415523	58415646	736	4	10	15	10	200	100	0.0400985713877	0.182771620819	0.167	0.429	-0.262
737	"ENSG00000171574"	"ZNF584"	chr19	+	58410005	58410091	58408687	58409165	58415523	58415646	737	3	10	13	10	185	100	0.0302960234995	0.152239709215	0.14	0.413	-0.273
738	"ENSG00000171574"	"ZNF584"	chr19	+	58415792	58415940	58415523	58415646	58416810	58417011	738	4	28	1	20	200	100	0.175405275266	0.492742258443	0.067	0.024	0.043
739	"ENSG00000171574"	"ZNF584"	chr19	+	58415818	58415940	58415523	58415646	58416810	58417091	739	8	28	3	20	200	100	0.297675369369	0.601038435834	0.125	0.07	0.055
747	"ENSG00000176293"	"ZNF135"	chr19	+	58059968	58060035	58059243	58059310	58061579	58061706	747	0	2	4	7	166	100	0.00709862441421	0.0583965814904	0.0	0.256	-0.256
750	"ENSG00000176293"	"ZNF135"	chr19	+	58061579	58061706	58059238	58059310	58063445	58063541	750	2	1	12	0	200	100	0.0855421686099	0.301647938167	0.5	1.0	-0.5
753	"ENSG00000152454"	"ZNF256"	chr19	-	57943933	57944060	57940832	57942647	57947441	57947671	753	9	16	3	9	200	100	0.433611979788	0.710830366237	0.22	0.143	0.077
754	"ENSG00000269343"	"ZNF587B"	chr19	+	57820493	57820549	57819740	57819945	57839022	57839149	754	2	0	5	1	155	100	0.528398250225	0.791852087076	1.0	0.763	0.237
759	"ENSG00000268750"	"AC010522.1"	chr19	+	57856103	57856233	57839022	57839149	57858575	57858641	759	5	0	3	1	200	100	0.0466788542428	0.202956620325	1.0	0.6	0.4
766	"ENSG00000204519"	"ZNF551"	chr19	+	57685261	57685385	57681978	57682244	57686480	57688028	766	9	11	3	7	200	100	0.363115754089	0.650295109394	0.29	0.176	0.114
767	"ENSG00000121417"	"ZNF211"	chr19	+	57633712	57633905	57633215	57633436	57634022	57634061	767	3	5	1	4	200	100	0.341711402156	0.632055561936	0.231	0.111	0.12
768	"ENSG00000121417"	"ZNF211"	chr19	+	57633785	57633905	57633180	57633436	57634022	57634061	768	3	5	3	4	200	100	0.820536098576	1.0	0.231	0.273	-0.042
770	"ENSG00000121417"	"ZNF211"	chr19	+	57634022	57634061	57633215	57633436	57634628	57634755	770	9	2	11	4	138	100	0.564512591809	0.812594987141	0.765	0.666	0.099
771	"ENSG00000121417"	"ZNF211"	chr19	+	57639911	57640067	57634628	57634755	57640703	57642279	771	10	3	18	1	200	100	0.0991558652423	0.332959364631	0.625	0.9	-0.275
774	"ENSG00000269533"	"AC003002.4"	chr19	+	57397047	57397174	57394187	57394223	57410879	57411167	774	46	2	10	1	200	100	0.548607312623	0.801346446668	0.92	0.833	0.087
781	"ENSG00000269699"	"ZIM2"	chr19	-	56826387	56826463	56824261	56824427	56836017	56836078	781	15	5	18	0	175	100	0.000449390392356	0.00914755208815	0.632	1.0	-0.368
